We don't loan a lot of money.,PRP VBP RB VB DT NN IN NN . ,nsubj aux neg ROOT det dobj prep pobj punct ,0
I don't know how cold it got last night.,PRP VBP RB VB WRB JJ PRP VBD JJ NN . ,nsubj aux neg ROOT advmod acomp nsubj ccomp amod npadvmod punct ,0
I need a way to add something extra.,PRP VBP DT NN TO VB NN JJ . ,nsubj ROOT det dobj aux relcl dobj amod punct ,0
Sometimes it is amusing to see what the hologram creates.,RB PRP VBZ JJ TO VB WP DT NN VBZ . ,advmod nsubj ROOT acomp aux xcomp dobj det nsubj ccomp punct ,0
Gross national saving was highest this year.,JJ JJ NN VBD JJS DT NN . ,amod amod nsubj ROOT acomp det npadvmod punct ,0
The amount of lost mail is huge and really impacts mail volume,DT NN IN VBN NN VBZ JJ CC RB VBZ NN NN ,det nsubj prep amod pobj ROOT acomp cc advmod conj compound dobj ,0
"You don't want to push the button lightly, but rather punch it hard.","PRP VBP RB VB TO VB DT NN RB , CC RB VB PRP RB . ",nsubj aux neg ROOT aux xcomp det dobj advmod punct cc advmod conj dobj advmod punct ,0
It has a buffet.,PRP VBZ DT NN . ,nsubj ROOT det dobj punct ,0
Clinton said that Monica Lewinsky made unwanted sexual advances during her time as a journalist in the White House.,NNP VBD IN NNP NNP VBD JJ JJ NNS IN PRP$ NN IN DT NN IN DT NNP NNP . ,nsubj ROOT mark compound nsubj ccomp amod amod dobj prep poss pobj prep det pobj prep det compound pobj punct ,0
Leading organizations want to be sure their employees are safe.,VBG NNS VBP TO VB JJ PRP$ NNS VBP JJ . ,amod nsubj ROOT aux xcomp acomp poss nsubj ccomp acomp punct ,0
"No, they wouldn't go there.","UH , PRP MD RB VB RB . ",intj punct nsubj aux neg ROOT advmod punct ,0
This is how things are and there are no apologies about it.,DT VBZ WRB NNS VBP CC EX VBP DT NNS IN PRP . ,nsubj ROOT advmod nsubj ccomp cc expl conj det attr prep pobj punct ,0
Pope John Paul II also visited in 1983.,NNP NNP NNP NNP RB VBD IN CD . ,compound compound compound nsubj advmod ROOT prep pobj punct ,0
Tourism is not very big in Spain.,NN VBZ RB RB JJ IN NNP . ,nsubj ROOT neg advmod acomp prep pobj punct ,0
She had changed a lot since the last time we'd seen her.,PRP VBD VBN DT NN IN DT JJ NN PRP MD VBN PRP . ,nsubj aux ROOT det npadvmod prep det amod pobj nsubj aux relcl dobj punct ,0
I cannot wait for it to happen.,PRP MD RB VB IN PRP TO VB . ,nsubj aux neg ROOT mark nsubj aux advcl punct ,0
The 1931 Malay census was an alarm bell.,DT CD JJ NN VBD DT NN NN . ,det nummod compound nsubj ROOT det compound attr punct ,0
Many youth are lazy.,JJ NN VBP JJ . ,amod nsubj ROOT acomp punct ,0
Interest rates should increase to increase saving.,NN NNS MD VB TO VB NN . ,compound nsubj aux ROOT aux advcl xcomp punct ,0
There is a British publication called the Sun.,EX VBZ DT JJ NN VBN DT NNP . ,expl ROOT det amod attr acl det oprd punct ,0
He loved how peaceful the village was.,PRP VBD WRB JJ DT NN VBD . ,nsubj ROOT advmod acomp det nsubj ccomp punct ,0
The slopes between the Vosges and Rhine Valley are the only place appropriate for vineyards.,DT NNS IN DT NNPS CC NNP NNP VBP DT JJ NN JJ IN NNS . ,det nsubj prep det nmod cc compound pobj ROOT det amod attr amod prep pobj punct ,0
These deviations mostly involve failure to apply software updates in a timely manner.,DT NNS RB VBP NN TO VB NN NNS IN DT JJ NN . ,det nsubj advmod ROOT dobj aux acl compound dobj prep det amod pobj punct ,0
"Joan of Arc sacrificed her life at Rouen, which became an enduring symbol of opposition to tyranny.","NNP IN NNP VBD PRP$ NN IN NNP , WDT VBD DT VBG NN IN NN IN NN . ",nsubj prep pobj ROOT poss dobj prep pobj punct nsubj relcl det amod attr prep pobj prep pobj punct ,0
Senior Executive's have been studies on various aspects to reach the expectations.,NNP NNP POS VBP VBN NNS IN JJ NNS TO VB DT NNS . ,compound nsubj case aux ROOT attr prep amod pobj aux advcl det dobj punct ,0
It's impossible to have a plate hand-painted to your own design in Hong Kong.,PRP VBZ JJ TO VB DT NN NN HYPH VBN IN PRP$ JJ NN IN NNP NNP . ,nsubj ROOT acomp aux xcomp det nsubj npadvmod punct ccomp prep poss amod pobj prep compound pobj punct ,0
Jewelry and duty-free shops are an interesting place to buy goods.,NN CC NN HYPH JJ NNS VBP DT JJ NN TO VB NNS . ,nsubj cc npadvmod punct amod conj ROOT det amod attr aux relcl dobj punct ,0
Jobs never held onto an idea for long.,NNS RB VBD IN DT NN IN RB . ,nsubj neg ROOT prep det pobj prep pcomp punct ,0
Democracies probably won't go to war unless someone attacks them on their soil,NNS RB MD RB VB IN NN IN NN VBZ PRP IN PRP$ NN ,nsubj advmod aux neg ROOT prep pobj mark nsubj advcl dobj prep poss pobj ,0
"There is no information on the mentality of the man, extraordinary or not, contained within the thin-paged book.","EX VBZ DT NN IN DT NN IN DT NN , JJ CC RB , VBN IN DT JJ HYPH VBN NN . ",expl ROOT det attr prep det pobj prep det pobj punct amod cc conj punct acl prep det amod punct amod pobj punct ,0
The military didn't pay for her education.,DT NN VBD RB VB IN PRP$ NN . ,det nsubj aux neg ROOT prep poss pobj punct ,0
These men filed their midterm exams from home.,DT NNS VBD PRP$ NN NNS IN NN . ,det nsubj ROOT poss compound dobj prep pobj punct ,0
Not many couples with kids can save up for retirement.,RB JJ NNS IN NNS MD VB RP IN NN . ,neg amod nsubj prep pobj aux ROOT prt prep pobj punct ,0
"They dodged the draft, I'll have you know.","PRP VBD DT NN , PRP MD VB PRP VBP . ",nsubj ccomp det dobj punct nsubj aux ROOT nsubj parataxis punct ,0
Lincoln took his hat off.,NNP VBD PRP$ NN RP . ,nsubj ROOT poss dobj prt punct ,0
The stock market can experience much worse damage.,DT NN NN MD VB RB JJR NN . ,det compound nsubj aux ROOT advmod amod dobj punct ,0
Missouri was happy to continue it's planning efforts.,NNP VBD JJ TO VB PRP VBZ VBG NNS . ,nsubj ROOT acomp aux xcomp poss case compound dobj punct ,0
He had recently seen pictures depicting those things.,PRP VBD RB VBN NNS VBG DT NNS . ,nsubj aux advmod ROOT dobj acl det dobj punct ,0
"See, there is a well known hero here.","VB , EX VBZ DT RB VBN NN RB . ",intj punct expl ROOT det advmod amod attr advmod punct ,0
At the end of the fourth century was when baked goods flourished.,IN DT NN IN DT JJ NN VBD WRB VBN NNS VBD . ,prep det pobj prep det amod pobj ROOT advmod amod nsubj advcl punct ,0
No one plays sports on the weekend.,DT NN VBZ NNS IN DT NN . ,det nsubj ROOT dobj prep det pobj punct ,0
Harlem did a great job,NNP VBD DT JJ NN ,nsubj ROOT det amod dobj ,0
The cushion will likely be spent in under two years.,DT NN MD RB VB VBN IN IN CD NNS . ,det nsubjpass aux advmod auxpass ROOT prt prep nummod pobj punct ,0
I am beyond proud.,PRP VBP IN JJ . ,nsubj ROOT prep amod punct ,0
She has chose to live a hollow life.,PRP VBZ VBN TO VB DT JJ NN . ,nsubj aux ROOT aux xcomp det amod dobj punct ,0
"All invasions of privacy should be severely punished, because it will teach the criminals that it is not worth doing.","DT NNS IN NN MD VB RB VBN , IN PRP MD VB DT NNS IN PRP VBZ RB JJ VBG . ",det nsubjpass prep pobj aux auxpass advmod ROOT punct mark nsubj aux advcl det dobj mark nsubj ccomp neg acomp xcomp punct ,0
The medicine he had taken had worked well.,DT NN PRP VBD VBN VBD VBN RB . ,det nsubj nsubj aux relcl aux ROOT advmod punct ,0
New people chose to donate to the cause,JJ NNS VBD TO VB IN DT NN ,amod nsubj ROOT aux xcomp prep det pobj ,0
Business intelligence industry is a new and promising field of study.,NN NN NN VBZ DT JJ CC JJ NN IN NN . ,compound compound nsubj ROOT det amod cc conj attr prep pobj punct ,0
The gross cost.,DT JJ NN . ,det amod ROOT punct ,0
Jim Lehrer has no credibility whatsoever.,NNP NNP VBZ DT NN RB . ,compound nsubj ROOT det dobj advmod punct ,0
Tuppence floated into the air.,NNP VBD IN DT NN . ,nsubj ROOT prep det pobj punct ,0
Jamus looked over the mare.,NNP VBD IN DT NN . ,nsubj ROOT prep det pobj punct ,0
There's nothing worth seeing in the tourist offices.,EX VBZ NN JJ VBG IN DT NN NNS . ,expl ROOT attr amod xcomp prep det compound pobj punct ,0
Changes were made to the Grant Renewal Application to provide extra information to the LSC.,NNS VBD VBN IN DT NNP NNP NNP TO VB JJ NN IN DT NNP . ,nsubjpass auxpass ROOT prep det compound compound pobj aux advcl amod dobj prep det pobj punct ,0
This building job will be very difficult to complete.,DT NN NN MD VB RB JJ TO VB . ,det compound nsubj aux ROOT advmod acomp aux xcomp punct ,0
Poirot did not look at me.,NNP VBD RB VB IN PRP . ,nsubj aux neg ROOT prep pobj punct ,0
"I want you to follow him, so watch for the signal that I give.","PRP VBP PRP TO VB PRP , RB VB IN DT NN WDT PRP VBP . ",nsubj ROOT nsubj aux ccomp dobj punct advmod conj prep det pobj dobj nsubj relcl punct ,0
Cook's American Business Alliance caused shares of stock to come back.,NNP POS NNP NNP NNP VBD NNS IN NN TO VB RB . ,poss case compound compound nsubj ROOT nsubj prep pobj aux ccomp advmod punct ,0
I was dreadfully worried about many things.,PRP VBD RB VBN IN JJ NNS . ,nsubj ROOT advmod acomp prep amod pobj punct ,0
I yelled at the top of my lungs.,PRP VBD IN DT NN IN PRP$ NNS . ,nsubj ROOT prep det pobj prep poss pobj punct ,0
"Women's bodies belong to themselves, they should decide what to do with it.","NNS POS NNS VBP IN PRP , PRP MD VB WP TO VB IN PRP . ",poss case nsubj ccomp prep pobj punct nsubj aux ROOT dobj aux xcomp prep pobj punct ,0
You can sub it even if you do not want to get your hands on it.,PRP MD VB PRP RB IN PRP VBP RB VB TO VB PRP$ NNS IN PRP . ,nsubj aux ROOT dobj advmod mark nsubj aux neg advcl aux xcomp poss dobj prep pobj punct ,0
What was unique?,WP VBD JJ . ,nsubj ROOT acomp punct ,0
I know because I learned it growing up,PRP VBP IN PRP VBD PRP VBG RP ,nsubj ROOT mark nsubj advcl nsubj ccomp prt ,0
Whole life policies are a type of life insurance that only cover the insured person until retirement from the workforce.,JJ NN NNS VBP DT NN IN NN NN WDT RB VBP DT VBN NN IN NN IN DT NN . ,amod compound nsubj ROOT det attr prep compound pobj nsubj advmod relcl det amod dobj prep pobj prep det pobj punct ,0
Justice Kennedy doesn't care if the Supreme Court Reporters from 1790 to 1998 are thrown away.,NNP NNP VBZ RB VB IN DT NNP NNP NNS IN CD IN CD VBP VBN RB . ,compound nsubj aux neg ROOT mark det compound compound nsubjpass prep pobj prep pobj auxpass advcl prt punct ,0
The whole countryside is scattered with small villages.,DT JJ NN VBZ VBN IN JJ NNS . ,det amod nsubjpass auxpass ROOT prep amod pobj punct ,0
I just can't make the time because of my job.,PRP RB MD RB VB DT NN IN IN PRP$ NN . ,nsubj advmod aux neg ROOT det dobj prep pcomp poss pobj punct ,0
The weird thing is that Iraq was never interested in that place until now.,DT JJ NN VBZ IN NNP VBD RB JJ IN DT NN IN RB . ,det amod nsubj ROOT mark nsubj ccomp neg acomp prep det pobj prep pcomp punct ,0
The final rule had a federalism assessment that was added through executive order by the President.,DT JJ NN VBD DT NN NN WDT VBD VBN IN JJ NN IN DT NNP . ,det amod nsubj ROOT det compound dobj nsubjpass auxpass relcl prep amod pobj prep det pobj punct ,0
"Prototyping is not important, testing with the actual finished product is better.","NN VBZ RB JJ , VBG IN DT JJ JJ NN VBZ JJR . ",nsubj ccomp neg acomp punct csubj prep det amod amod pobj ROOT acomp punct ,0
France was ruled by Napoleon's nephew after they won a revolution in 1848.,NNP VBD VBN IN NNP POS NN IN PRP VBD DT NN IN CD . ,nsubjpass auxpass ROOT agent poss case pobj mark nsubj advcl det dobj prep pobj punct ,0
Bars and restaurants are interesting places.,NNS CC NNS VBP JJ NNS . ,nsubj cc conj ROOT amod attr punct ,0
They were able to be home rather than having to worry about getting child care.,PRP VBD JJ TO VB RB RB IN VBG TO VB IN VBG NN NN . ,nsubj ROOT acomp aux xcomp advmod advmod cc pcomp aux xcomp prep pcomp compound dobj punct ,0
Creating risk reduction efforts is common practice.,VBG NN NN NNS VBZ JJ NN . ,csubj compound compound dobj ROOT amod attr punct ,0
He ran like an athlete.,PRP VBD IN DT NN . ,nsubj ROOT prep det pobj punct ,0
I found out about so many movies I had never heard of.,PRP VBD RP IN RB JJ NNS PRP VBD RB VBN IN . ,nsubj ROOT prt prep advmod amod pobj nsubj aux neg relcl prep punct ,0
The United States has no power to use.,DT NNP NNP VBZ DT NN TO VB . ,det compound nsubj ROOT det dobj aux acl punct ,0
Really? No kidding!,RB . DT NN . ,ROOT punct det ROOT punct ,0
The setting is better to visit at sundown or during low season.,DT NN VBZ JJR TO VB IN NNP CC IN JJ NN . ,det nsubj ROOT acomp aux xcomp prep pobj cc conj amod pobj punct ,0
Gingrich should not be in power.,NNP MD RB VB IN NN . ,nsubj aux neg ROOT prep pobj punct ,0
The islands are part of France now instead of just colonies.,DT NNS VBP NN IN NNP RB RB IN JJ NNS . ,det nsubj ROOT attr prep pobj advmod advmod prep advmod pobj punct ,0
BLM's performance plans are visible online.,NNP POS NN NNS VBP JJ NN . ,poss case compound nsubj ROOT acomp acomp punct ,0
Some kids do understand gay signals.,DT NNS VBP VB JJ NNS . ,det nsubj aux ROOT amod dobj punct ,0
Nation officials in Chicago are involved in religious issues.,NN NNS IN NNP VBP VBN IN JJ NNS . ,compound nsubjpass prep pobj auxpass ROOT prep amod pobj punct ,0
America's opinion on Saddam would also worsen.,NNP POS NN IN NNP MD RB VB . ,poss case nsubj prep pobj aux advmod ROOT punct ,0
The gate to the Hippodrome is an example of the architect's skill.,DT NN IN DT NNP VBZ DT NN IN DT NN POS NN . ,det nsubj prep det pobj ROOT det attr prep det poss case pobj punct ,0
There isn't anything left to do.,EX VBZ RB NN VBN TO VB . ,expl ROOT neg attr acl aux xcomp punct ,0
The legislature was instrumental in effecting changes to the benefit program.,DT NN VBD JJ IN VBG NNS IN DT NN NN . ,det nsubj ROOT acomp prep pcomp dobj prep det compound pobj punct ,0
An actor is judged solely on quality of performance.,DT NN VBZ VBN RB IN NN IN NN . ,det nsubjpass auxpass ROOT advmod prep pobj prep pobj punct ,0
Most rock concerts take place in the Sultan's Pool amphitheatre.,JJS NN NNS VBP NN IN DT NNP POS NNP NN . ,amod compound nsubj ROOT dobj prep det poss case compound pobj punct ,0
The entire Minoan civilization was destroyed by a volcanic eruption.,DT JJ NNP NN VBD VBN IN DT JJ NN . ,det amod compound nsubjpass auxpass ROOT agent det amod pobj punct ,0
Julius made a groaning sound.,NNP VBD DT NN NN . ,nsubj ROOT det amod dobj punct ,0
There are no specific requirements for assessment.,EX VBP DT JJ NNS IN NN . ,expl ROOT det amod attr prep pobj punct ,0
"This is especially untrue on Menorca, where warm summer weather extends the season's length.","DT VBZ RB JJ IN NNP , WRB JJ NN NN VBZ DT NN POS NN . ",nsubj ROOT advmod acomp prep pobj punct advmod amod compound nsubj relcl det poss case dobj punct ,0
The US could save more than it invested in the 1980's and 90's.,DT NNP MD VB JJR IN PRP VBN IN DT CD POS CC CD POS . ,det nsubj aux ROOT dobj mark nsubj advcl prep det pobj case cc conj case punct ,0
"Programs to increase efficiency were consolidated, because they care deeply about efficiency.","NNS TO VB NN VBD VBN , IN PRP VBP RB IN NN . ",nsubjpass aux relcl dobj auxpass ROOT punct mark nsubj advcl advmod prep pobj punct ,0
The woman is familiar with the sacred.,DT NN VBZ JJ IN DT JJ . ,det nsubj ROOT acomp prep det pobj punct ,0
There is a charge for people arriving at Caravelle beach by land.,EX VBZ DT NN IN NNS VBG IN NNP NN IN NN . ,expl ROOT det attr prep pobj acl prep compound pobj prep pobj punct ,0
Telecommuters buy generic office space.,NNS VBP JJ NN NN . ,nsubj ROOT amod compound dobj punct ,0
Eglise Saint-Michel is built in a flamboyant Gothic style.,NNP NNP HYPH NNP VBZ VBN IN DT JJ JJ NN . ,compound compound punct nsubjpass auxpass ROOT prep det amod amod pobj punct ,0
"Julius paused for a while, before answering her.","NNP VBD IN DT NN , IN VBG PRP . ",nsubj ROOT prep det pobj punct prep pcomp dobj punct ,0
GAO recommends that the Secretary of Defense revise policy and guidance,NNP VBZ IN DT NNP IN NNP NN NN CC NN ,nsubj ROOT punct det intj prep pobj compound intj cc conj ,0
"Adrin's arms were tangled, keeping his blades away from Kal.","NNP POS NNS VBD VBN , VBG PRP$ NNS RB IN NNP . ",poss case nsubjpass auxpass ROOT punct advcl poss dobj advmod prep pobj punct ,0
The primary screen is the responsibility of the staff to be given to all patients.,DT JJ NN VBZ DT NN IN DT NN TO VB VBN IN DT NNS . ,det amod nsubj ROOT det attr prep det pobj aux auxpass relcl dative det pobj punct ,0
There is an old woman in the village that I have been visiting.,EX VBZ DT JJ NN IN DT NN WDT PRP VBP VBN VBG . ,expl ROOT det amod attr prep det pobj dobj nsubj aux aux relcl punct ,0
"As you can see, the symbols are of dolphins and octopuses.","IN PRP MD VB , DT NNS VBP IN NNS CC NNS . ",mark nsubj aux advcl punct det nsubj ROOT prep pobj cc conj punct ,0
Nocera works for Slate.,NNP VBZ IN NNP . ,nsubj ROOT prep pobj punct ,0
This town is over 8000 years old.,DT NN VBZ IN CD NNS JJ . ,det nsubj ROOT quantmod nummod npadvmod acomp punct ,0
People that want the job have to have their fingerprints sent to the FBI.,NNS WDT VBP DT NN VBP TO VB PRP$ NNS VBN IN DT NNP . ,ROOT nsubj relcl det nsubj ccomp aux xcomp poss nsubj ccomp prep det pobj punct ,0
Cesar Chavez was not concerned about the dangers of pesticide use.,NNP NNP VBD RB JJ IN DT NNS IN NN NN . ,compound nsubj ROOT neg acomp prep det pobj prep compound pobj punct ,0
Her skin was glowing from the red moon.,PRP$ NN VBD VBG IN DT JJ NN . ,poss nsubj aux ROOT prep det compound pobj punct ,0
Tax cuts geared to parents will give them greater spending flexibility but will also lead to higher interest rates on loans.,NN NNS VBN IN NNS MD VB PRP JJR NN NN CC MD RB VB IN JJR NN NNS IN NNS . ,compound nsubj acl prep pobj aux ROOT dative amod compound dobj cc aux advmod conj prep amod compound pobj prep pobj punct ,0
The Jets and Falcons have boring stories.,DT NNPS CC NNPS VBP JJ NNS . ,det nsubj cc conj ROOT amod dobj punct ,0
Just after the war ended.,RB IN DT NN VBD . ,advmod mark det nsubj ROOT punct ,0
I do not know the weather conditions in Lewisville.,PRP VBP RB VB DT NN NNS IN NNP . ,nsubj aux neg ROOT det compound dobj prep pobj punct ,0
Tuppence was triumphant.,NNP VBD JJ . ,nsubj ROOT acomp punct ,0
The Results Act has strategic planning as a central feature.,DT NNPS NNP VBZ JJ NN IN DT JJ NN . ,det compound nsubj ROOT amod dobj prep det amod pobj punct ,0
The cathedral will be spotted midway along the path to the fortress at the summit.,DT NN MD VB VBN RB IN DT NN IN DT NN IN DT NN . ,det nsubjpass aux auxpass ROOT advmod prep det pobj prep det pobj prep det pobj punct ,0
"The Jesuit presence in Asia helped to convert local residents to Christianity, allowing them to expand their territory.","DT NNP NN IN NNP VBD TO VB JJ NNS IN NNP , VBG PRP TO VB PRP$ NN . ",det compound nsubj prep pobj ROOT aux xcomp amod dobj prep pobj punct advcl nsubj aux ccomp poss dobj punct ,0
The ground is totally flat.,DT NN VBZ RB JJ . ,det nsubj ROOT advmod acomp punct ,0
It was nice meeting you,PRP VBD JJ NN PRP ,nsubj ROOT amod attr intj ,0
Where are you located?,WRB VBP PRP VBN . ,advmod auxpass nsubjpass ROOT punct ,0
There were a lot of small towns in the oil fields.,EX VBD DT NN IN JJ NNS IN DT NN NNS . ,expl ROOT det attr prep amod pobj prep det compound pobj punct ,0
There's a few things left for me to do.,EX VBZ DT JJ NNS VBN IN PRP TO VB . ,expl ROOT quantmod amod attr acl mark nsubj aux advcl punct ,0
Old European colonies were liberated.,JJ JJ NNS VBD VBN . ,amod amod nsubjpass auxpass ROOT punct ,0
They moved they inquiries over from technology failing because they thought it may be something else.,PRP VBD PRP VBZ IN IN NN NN IN PRP VBD PRP MD VB NN RB . ,nsubj ROOT nsubj ccomp prt prep pobj advcl mark nsubj advcl nsubj aux ccomp attr advmod punct ,0
"After the first blow to the head, your man wouldn't have remained conscious.","IN DT JJ NN IN DT NN , PRP$ NN MD RB VB VBN JJ . ",prep det amod pobj prep det pobj punct poss nsubj aux neg aux ROOT acomp punct ,0
The ones that are made to sell in Europe are different.,DT NNS WDT VBP VBN TO VB IN NNP VBP JJ . ,det nsubj nsubjpass auxpass relcl aux xcomp prep pobj ROOT acomp punct ,0
The damage could never be fixed by an artisan.,DT NN MD RB VB VBN IN DT NN . ,det nsubjpass aux neg auxpass ROOT agent det pobj punct ,0
The museum contains works from other members of the Marley family.,DT NN VBZ NNS IN JJ NNS IN DT NNP NN . ,det nsubj ROOT dobj prep amod pobj prep det compound pobj punct ,0
All neighborhoods are perfectly safe in their pursuit of an easier life.,DT NNS VBP RB JJ IN PRP$ NN IN DT JJR NN . ,det nsubj ROOT advmod acomp prep poss pobj prep det amod pobj punct ,0
"When states provide better coverage than private plans, many employers will drop dependent benefits and pass the savings on to you.","WRB NNS VBP JJR NN IN JJ NNS , JJ NNS MD VB JJ NNS CC VB DT NNS RP IN PRP . ",advmod nsubj advcl amod dobj prep amod pobj punct amod nsubj aux ROOT amod dobj cc conj det dobj prt prep pobj punct ,0
"Afterwards, I thought about it.","RB , PRP VBD IN PRP . ",advmod punct nsubj ROOT prep pobj punct ,0
You can get a head start on it if you plant now.,PRP MD VB DT NN VB IN PRP IN PRP VBP RB . ,nsubj aux ROOT det nsubj ccomp prep pobj mark nsubj advcl advmod punct ,0
The conversation made him curious because they spoke about treasure,DT NN VBD PRP JJ IN PRP VBD IN NN ,det nsubj ROOT nsubj ccomp mark nsubj advcl prep pobj ,0
You won't find any fino or olorose.,PRP MD RB VB DT NN CC NN . ,nsubj aux neg ROOT det dobj cc conj punct ,0
He convinced Tuppence to hold off on their action plan.,PRP VBD NNP TO VB RP IN PRP$ NN NN . ,nsubj ROOT dobj aux xcomp prt prep poss compound pobj punct ,0
When I heard that on the radio I got chills and the beginning of the bombing.,WRB PRP VBD IN IN DT NN PRP VBD NNS CC DT NN IN DT NN . ,advmod nsubj ROOT mark prep det pobj nsubj ccomp dobj cc det conj prep det pobj punct ,0
A fight broke out between the stepmother and the man before her death.,DT NN VBD RP IN DT NN CC DT NN IN PRP$ NN . ,det nsubj ROOT prt prep det pobj cc det conj prep poss pobj punct ,0
The Imperial Hall houses three marble fountains.,DT NNP NNP VBZ CD NN NNS . ,det compound nsubj ROOT nummod compound dobj punct ,0
The tomb garden can give you a thorough tour of the catacombs.,DT NN NN MD VB PRP DT JJ NN IN DT NNS . ,det compound nsubj aux ROOT dative det amod dobj prep det pobj punct ,0
It seems like it's worth trying to get the oil filter out.,PRP VBZ IN PRP VBZ JJ VBG TO VB DT NN NN RP . ,nsubj ROOT mark nsubj ccomp acomp xcomp aux xcomp det compound nsubj prt punct ,0
You must be very silent when tracking tigers.,PRP MD VB RB JJ WRB VBG NNS . ,nsubj aux ROOT advmod acomp advmod advcl dobj punct ,0
The Bank of Ireland's location used to be that of the Irish parliament.,DT NNP IN NNP POS NN VBD TO VB DT IN DT JJ NN . ,det poss prep pobj case nsubj ROOT aux xcomp attr prep det amod pobj punct ,0
Adrin nodded his head.,NNP VBD PRP$ NN . ,nsubj ROOT poss dobj punct ,0
The WP runs a piece outside reporting,DT NNP VBZ DT NN IN VBG ,det nsubj ROOT det dobj prep pcomp ,0
Do you have any children?,VBP PRP VB DT NNS . ,aux nsubj ROOT det dobj punct ,0
The Victoria Terminus is still the main departure point for travelers heading deeper into the country.,DT NNP NNP VBZ RB DT JJ NN NN IN NNS VBG JJR IN DT NN . ,det compound nsubj ROOT advmod det amod compound attr prep pobj acl advmod prep det pobj punct ,0
Bud White and Ed Exley almost mix it up.,NNP NNP CC NNP NNP RB VB PRP RP . ,compound nsubj cc compound conj advmod ROOT dobj prt punct ,0
It is pretty much deserted in July.,PRP VBZ RB RB VBN IN NNP . ,nsubjpass auxpass advmod advmod ROOT prep pobj punct ,0
Tapas are only small in order for you to try a lot.,NNS VBP RB JJ IN NN IN PRP TO VB DT NN . ,nsubj ROOT advmod acomp prep pobj mark nsubj aux advcl det dobj punct ,0
My biggest mistake was taking a five year note out on my car.,PRP$ JJS NN VBD VBG DT CD NN VB RP IN PRP$ NN . ,poss amod nsubj aux ROOT det nummod compound dobj prt prep poss pobj punct ,0
The Alaskan air system is an effective method of shipping.,DT JJ NN NN VBZ DT JJ NN IN NN . ,det amod compound nsubj ROOT det amod attr prep pobj punct ,0
A sign that only displays mph.,DT NN IN JJ NNS NN . ,det ROOT nsubj advmod relcl dobj punct ,0
Claustrophobics will not enjoy the tunnel of Eupalinos.,NNS MD RB VB DT NN IN NNP . ,nsubj aux neg ROOT det dobj prep pobj punct ,0
Our heroes aren't going for any academic goals.,PRP$ NNS VBP RB VBG IN DT JJ NNS . ,poss nsubj aux neg ROOT prep det amod pobj punct ,0
The man pulled his super hero cape around himself to show off.,DT NN VBD PRP$ JJ NN NN IN PRP TO VB RP . ,det nsubj ROOT poss amod dobj conj prep pobj aux advcl prt punct ,0
There needs to be a more transparent distribution of money.,EX VBZ TO VB DT RBR JJ NN IN NN . ,expl ROOT aux xcomp det advmod amod attr prep pobj punct ,0
